size	colour	x	y	key	clickSelects	showSelected1	showSelected2	fill
2.1550492177238	#F8766D	3.587	68.402756097561	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	2008	East Asia & Pacific (all income levels)	#F8766D
2.15465032532707	#F8766D	3.517	68.5830487804878	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	2009	East Asia & Pacific (all income levels)	#F8766D
2.15436776800302	#F8766D	3.451	68.7648292682927	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	2010	East Asia & Pacific (all income levels)	#F8766D
2.15421618504873	#F8766D	3.39	68.9481219512195	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	2011	East Asia & Pacific (all income levels)	#F8766D
5.34494446281681	#C49A00	2.85	69.8682926829268	France	France	1960	Europe & Central Asia (all income levels)	#C49A00
5.36803855958223	#C49A00	2.87	70.1170731707317	France	France	1961	Europe & Central Asia (all income levels)	#C49A00
5.39274546563926	#C49A00	2.89	70.3146341463415	France	France	1962	Europe & Central Asia (all income levels)	#C49A00
5.41764253261374	#C49A00	2.89	70.5146341463415	France	France	1963	Europe & Central Asia (all income levels)	#C49A00
5.44087125133155	#C49A00	2.87	70.6634146341463	France	France	1964	Europe & Central Asia (all income levels)	#C49A00
5.46117851246757	#C49A00	2.84	70.8121951219512	France	France	1965	Europe & Central Asia (all income levels)	#C49A00
5.47794990626464	#C49A00	2.8	70.9609756097561	France	France	1966	Europe & Central Asia (all income levels)	#C49A00
5.49166816172126	#C49A00	2.75	71.1609756097561	France	France	1967	Europe & Central Asia (all income levels)	#C49A00
5.50352699263687	#C49A00	2.69	71.309756097561	France	France	1968	Europe & Central Asia (all income levels)	#C49A00
5.51527324766419	#C49A00	2.62	71.4585365853659	France	France	1969	Europe & Central Asia (all income levels)	#C49A00
5.52811488023726	#C49A00	2.55	71.6585365853659	France	France	1970	Europe & Central Asia (all income levels)	#C49A00
5.54250814795723	#C49A00	2.47	71.9073170731707	France	France	1971	Europe & Central Asia (all income levels)	#C49A00
5.55793895389181	#C49A00	2.38	72.1073170731707	France	France	1972	Europe & Central Asia (all income levels)	#C49A00
5.57348900392992	#C49A00	2.28	72.3560975609756	France	France	1973	Europe & Central Asia (all income levels)	#C49A00
5.58782025619899	#C49A00	2.18	72.6048780487805	France	France	1974	Europe & Central Asia (all income levels)	#C49A00
5.60003955154626	#C49A00	2.09	72.8536585365854	France	France	1975	Europe & Central Asia (all income levels)	#C49A00
5.60985174438491	#C49A00	2.01	73.1024390243903	France	France	1976	Europe & Central Asia (all income levels)	#C49A00
5.61774831838403	#C49A00	1.94	73.3512195121951	France	France	1977	Europe & Central Asia (all income levels)	#C49A00
5.62457603521614	#C49A00	1.89	73.6024390243903	France	France	1978	Europe & Central Asia (all income levels)	#C49A00
5.63154462505431	#C49A00	1.87	73.8512195121951	France	France	1979	Europe & Central Asia (all income levels)	#C49A00
5.63952146967921	#C49A00	1.85	74.0512195121951	France	France	1980	Europe & Central Asia (all income levels)	#C49A00
5.64875718131121	#C49A00	1.85	74.3	France	France	1981	Europe & Central Asia (all income levels)	#C49A00
5.65897800387574	#C49A00	1.86	74.5	France	France	1982	Europe & Central Asia (all income levels)	#C49A00
5.66988445813667	#C49A00	1.86	74.8	France	France	1983	Europe & Central Asia (all income levels)	#C49A00
5.68097951735355	#C49A00	1.86	75	France	France	1984	Europe & Central Asia (all income levels)	#C49A00
5.69188802878473	#C49A00	1.86	75.3	France	France	1985	Europe & Central Asia (all income levels)	#C49A00
5.70259346872549	#C49A00	1.85	75.6	France	France	1986	Europe & Central Asia (all income levels)	#C49A00
5.7131908792062	#C49A00	1.83	75.8	France	France	1987	Europe & Central Asia (all income levels)	#C49A00
5.72354628592157	#C49A00	1.81	76.1	France	France	1988	Europe & Central Asia (all income levels)	#C49A00
5.73351181078311	#C49A00	1.79	76.3487804878049	France	France	1989	Europe & Central Asia (all income levels)	#C49A00
5.74299523966006	#C49A00	1.77	76.6	France	France	1990	Europe & Central Asia (all income levels)	#C49A00
5.74773051535589	#C49A00	1.75	76.8487804878049	France	France	1991	Europe & Central Asia (all income levels)	#C49A00
5.75706824010277	#C49A00	1.74	77.1	France	France	1992	Europe & Central Asia (all income levels)	#C49A00
5.7652273501668	#C49A00	1.73	77.3	France	France	1993	Europe & Central Asia (all income levels)	#C49A00
5.77225167625732	#C49A00	1.73	77.6487804878049	France	France	1994	Europe & Central Asia (all income levels)	#C49A00
5.77907880993499	#C49A00	1.74	77.7512195121951	France	France	1995	Europe & Central Asia (all income levels)	#C49A00
5.78577929590633	#C49A00	1.75	77.9536585365854	France	France	1996	Europe & Central Asia (all income levels)	#C49A00
5.7924825861303	#C49A00	1.77	78.3048780487805	France	France	1997	Europe & Central Asia (all income levels)	#C49A00
5.79947754762995	#C49A00	1.78	78.4560975609756	France	France	1998	Europe & Central Asia (all income levels)	#C49A00
5.80925998484891	#C49A00	1.81	78.6073170731707	France	France	1999	Europe & Central Asia (all income levels)	#C49A00
5.82232278939482	#C49A00	1.89	78.9585365853659	France	France	2000	Europe & Central Asia (all income levels)	#C49A00
5.83625041561576	#C49A00	1.9	79.0585365853659	France	France	2001	Europe & Central Asia (all income levels)	#C49A00
5.85021600539881	#C49A00	1.88	79.2609756097561	France	France	2002	Europe & Central Asia (all income levels)	#C49A00
5.86387476230665	#C49A00	1.89	79.2634146341464	France	France	2003	Europe & Central Asia (all income levels)	#C49A00
5.8781164300949	#C49A00	1.92	80.1634146341463	France	France	2004	Europe & Central Asia (all income levels)	#C49A00
5.89275209267675	#C49A00	1.94	80.1146341463415	France	France	2005	Europe & Central Asia (all income levels)	#C49A00
5.90633838789394	#C49A00	2	80.5146341463415	France	France	2006	Europe & Central Asia (all income levels)	#C49A00
5.91843520439415	#C49A00	1.98	80.8146341463415	France	France	2007	Europe & Central Asia (all income levels)	#C49A00
5.9293939645042	#C49A00	2.01	80.8682926829268	France	France	2008	Europe & Central Asia (all income levels)	#C49A00
5.93950929470766	#C49A00	2	81.0682926829268	France	France	2009	Europe & Central Asia (all income levels)	#C49A00
5.9494921886792	#C49A00	2.03	81.3682926829268	France	France	2010	Europe & Central Asia (all income levels)	#C49A00
5.95981533573835	#C49A00	2.03	81.6682926829268	France	France	2011	Europe & Central Asia (all income levels)	#C49A00
2.3444268624853	#FB61D7	4.105	39.5681707317073	Gabon	Gabon	1960	Sub-Saharan Africa (all income levels)	#FB61D7
2.3461424813973	#FB61D7	4.155	39.9256341463415	Gabon	Gabon	1961	Sub-Saharan Africa (all income levels)	#FB61D7
2.3480726531152	#FB61D7	4.207	40.3700975609756	Gabon	Gabon	1962	Sub-Saharan Africa (all income levels)	#FB61D7
2.35027581224413	#FB61D7	4.259	40.9200731707317	Gabon	Gabon	1963	Sub-Saharan Africa (all income levels)	#FB61D7
2.35282571808749	#FB61D7	4.311	41.5785365853659	Gabon	Gabon	1964	Sub-Saharan Africa (all income levels)	#FB61D7
2.35575908122035	#FB61D7	4.363	42.335512195122	Gabon	Gabon	1965	Sub-Saharan Africa (all income levels)	#FB61D7
2.35911259694788	#FB61D7	4.42	43.1694878048781	Gabon	Gabon	1966	Sub-Saharan Africa (all income levels)	#FB61D7
2.36283495189893	#FB61D7	4.482	44.0414634146342	Gabon	Gabon	1967	Sub-Saharan Africa (all income levels)	#FB61D7
2.36677433354051	#FB61D7	4.552	44.9199268292683	Gabon	Gabon	1968	Sub-Saharan Africa (all income levels)	#FB61D7
2.37072976573191	#FB61D7	4.626	45.7884146341463	Gabon	Gabon	1969	Sub-Saharan Africa (all income levels)	#FB61D7
2.37456755831583	#FB61D7	4.704	46.6358780487805	Gabon	Gabon	1970	Sub-Saharan Africa (all income levels)	#FB61D7
2.37824055971082	#FB61D7	4.781	47.4603658536585	Gabon	Gabon	1971	Sub-Saharan Africa (all income levels)	#FB61D7
2.3818063047982	#FB61D7	4.854	48.2733658536585	Gabon	Gabon	1972	Sub-Saharan Africa (all income levels)	#FB61D7
2.38536613379912	#FB61D7	4.919	49.0828780487805	Gabon	Gabon	1973	Sub-Saharan Africa (all income levels)	#FB61D7
2.38906543317341	#FB61D7	4.976	49.8903902439024	Gabon	Gabon	1974	Sub-Saharan Africa (all income levels)	#FB61D7
2.39300861752281	#FB61D7	5.023	50.6999024390244	Gabon	Gabon	1975	Sub-Saharan Africa (all income levels)	#FB61D7
2.39721650536644	#FB61D7	5.062	51.5149268292683	Gabon	Gabon	1976	Sub-Saharan Africa (all income levels)	#FB61D7
2.40165838290807	#FB61D7	5.095	52.3379268292683	Gabon	Gabon	1977	Sub-Saharan Africa (all income levels)	#FB61D7
2.40632126320285	#FB61D7	5.124	53.1674146341463	Gabon	Gabon	1978	Sub-Saharan Africa (all income levels)	#FB61D7
2.41117954333383	#FB61D7	5.149	54.0018780487805	Gabon	Gabon	1979	Sub-Saharan Africa (all income levels)	#FB61D7
2.41621312567287	#FB61D7	5.17	54.8438292682927	Gabon	Gabon	1980	Sub-Saharan Africa (all income levels)	#FB61D7
2.42141658242296	#FB61D7	5.185	55.6982682926829	Gabon	Gabon	1981	Sub-Saharan Africa (all income levels)	#FB61D7
2.42679409812125	#FB61D7	5.195	56.5577073170732	Gabon	Gabon	1982	Sub-Saharan Africa (all income levels)	#FB61D7
2.43234694551499	#FB61D7	5.197	57.4076341463415	Gabon	Gabon	1983	Sub-Saharan Africa (all income levels)	#FB61D7
2.43807694466997	#FB61D7	5.194	58.2290975609756	Gabon	Gabon	1984	Sub-Saharan Africa (all income levels)	#FB61D7
2.44397993809351	#FB61D7	5.189	58.9950975609756	Gabon	Gabon	1985	Sub-Saharan Africa (all income levels)	#FB61D7
2.45005151719106	#FB61D7	5.185	59.6776585365854	Gabon	Gabon	1986	Sub-Saharan Africa (all income levels)	#FB61D7
2.45627233472115	#FB61D7	5.185	60.2577804878049	Gabon	Gabon	1987	Sub-Saharan Africa (all income levels)	#FB61D7
2.46260837065743	#FB61D7	5.186	60.7234878048781	Gabon	Gabon	1988	Sub-Saharan Africa (all income levels)	#FB61D7
2.46901583173202	#FB61D7	5.187	61.0672682926829	Gabon	Gabon	1989	Sub-Saharan Africa (all income levels)	#FB61D7
2.4754640831559	#FB61D7	5.178	61.2891219512195	Gabon	Gabon	1990	Sub-Saharan Africa (all income levels)	#FB61D7
2.48193730242227	#FB61D7	5.15	61.3965365853659	Gabon	Gabon	1991	Sub-Saharan Africa (all income levels)	#FB61D7
2.48843474239337	#FB61D7	5.097	61.4129756097561	Gabon	Gabon	1992	Sub-Saharan Africa (all income levels)	#FB61D7
2.49495641849845	#FB61D7	5.015	61.3609512195122	Gabon	Gabon	1993	Sub-Saharan Africa (all income levels)	#FB61D7
2.50150736415885	#FB61D7	4.906	61.2554878048781	Gabon	Gabon	1994	Sub-Saharan Africa (all income levels)	#FB61D7
2.50808998810657	#FB61D7	4.774	61.0976097560976	Gabon	Gabon	1995	Sub-Saharan Africa (all income levels)	#FB61D7
2.51470866749354	#FB61D7	4.625	60.8794390243903	Gabon	Gabon	1996	Sub-Saharan Africa (all income levels)	#FB61D7
2.52135673800663	#FB61D7	4.472	60.6049512195122	Gabon	Gabon	1997	Sub-Saharan Africa (all income levels)	#FB61D7
2.52801173771685	#FB61D7	4.322	60.2926829268293	Gabon	Gabon	1998	Sub-Saharan Africa (all income levels)	#FB61D7
2.53464693731556	#FB61D7	4.181	59.9720487804878	Gabon	Gabon	1999	Sub-Saharan Africa (all income levels)	#FB61D7
2.54124821822377	#FB61D7	4.051	59.6909512195122	Gabon	Gabon	2000	Sub-Saharan Africa (all income levels)	#FB61D7
2.547805859545	#FB61D7	3.933	59.4977804878049	Gabon	Gabon	2001	Sub-Saharan Africa (all income levels)	#FB61D7
2.5543393684905	#FB61D7	3.823	59.4239024390244	Gabon	Gabon	2002	Sub-Saharan Africa (all income levels)	#FB61D7
2.56090005516623	#FB61D7	3.718	59.483756097561	Gabon	Gabon	2003	Sub-Saharan Africa (all income levels)	#FB61D7
2.56755460508984	#FB61D7	3.621	59.6818048780488	Gabon	Gabon	2004	Sub-Saharan Africa (all income levels)	#FB61D7
2.57434820501523	#FB61D7	3.531	60.0055853658537	Gabon	Gabon	2005	Sub-Saharan Africa (all income levels)	#FB61D7
2.58128980396961	#FB61D7	3.453	60.4271707317073	Gabon	Gabon	2006	Sub-Saharan Africa (all income levels)	#FB61D7
2.58836132119237	#FB61D7	3.386	60.8991463414634	Gabon	Gabon	2007	Sub-Saharan Africa (all income levels)	#FB61D7
2.59554503843994	#FB61D7	3.33	61.3811219512195	Gabon	Gabon	2008	Sub-Saharan Africa (all income levels)	#FB61D7
2.60281366620562	#FB61D7	3.286	61.8491219512195	Gabon	Gabon	2009	Sub-Saharan Africa (all income levels)	#FB61D7
2.61014411974172	#FB61D7	3.25	62.2866829268293	Gabon	Gabon	2010	Sub-Saharan Africa (all income levels)	#FB61D7
2.61753225511802	#FB61D7	3.221	62.6912926829268	Gabon	Gabon	2011	Sub-Saharan Africa (all income levels)	#FB61D7
5.54521401410314	#C49A00	2.692	71.1268292682927	United Kingdom	United Kingdom	1960	Europe & Central Asia (all income levels)	#C49A00
5.55872074107728	#C49A00	2.784	70.8780487804878	United Kingdom	United Kingdom	1961	Europe & Central Asia (all income levels)	#C49A00
5.57385479329414	#C49A00	2.859	70.9268292682927	United Kingdom	United Kingdom	1962	Europe & Central Asia (all income levels)	#C49A00
5.58725368363206	#C49A00	2.881	70.8268292682927	United Kingdom	United Kingdom	1963	Europe & Central Asia (all income levels)	#C49A00
5.59893679223664	#C49A00	2.934	71.6243902439024	United Kingdom	United Kingdom	1964	Europe & Central Asia (all income levels)	#C49A00
5.61051731994528	#C49A00	2.863	71.6243902439024	United Kingdom	United Kingdom	1965	Europe & Central Asia (all income levels)	#C49A00
5.62048428290756	#C49A00	2.783	71.5731707317073	United Kingdom	United Kingdom	1966	Europe & Central Asia (all income levels)	#C49A00
5.63024712995589	#C49A00	2.679	72.1243902439024	United Kingdom	United Kingdom	1967	Europe & Central Asia (all income levels)	#C49A00
5.63909402462901	#C49A00	2.604	71.7243902439025	United Kingdom	United Kingdom	1968	Europe & Central Asia (all income levels)	#C49A00
5.64666821709663	#C49A00	2.507	71.7219512195122	United Kingdom	United Kingdom	1969	Europe & Central Asia (all income levels)	#C49A00
5.65394607245835	#C49A00	2.437	71.9731707317073	United Kingdom	United Kingdom	1970	Europe & Central Asia (all income levels)	#C49A00
5.66158528880321	#C49A00	2.408	72.2731707317073	United Kingdom	United Kingdom	1971	Europe & Central Asia (all income levels)	#C49A00
5.66779846876603	#C49A00	2.204	72.1243902439024	United Kingdom	United Kingdom	1972	Europe & Central Asia (all income levels)	#C49A00
5.67134351099416	#C49A00	2.036	72.3243902439024	United Kingdom	United Kingdom	1973	Europe & Central Asia (all income levels)	#C49A00
5.67250134176095	#C49A00	1.92	72.5243902439024	United Kingdom	United Kingdom	1974	Europe & Central Asia (all income levels)	#C49A00
5.67236502236903	#C49A00	1.81	72.7243902439024	United Kingdom	United Kingdom	1975	Europe & Central Asia (all income levels)	#C49A00
5.671913244502	#C49A00	1.74	72.7756097560976	United Kingdom	United Kingdom	1976	Europe & Central Asia (all income levels)	#C49A00
5.6713096985608	#C49A00	1.69	73.2243902439024	United Kingdom	United Kingdom	1977	Europe & Central Asia (all income levels)	#C49A00
5.67140809677672	#C49A00	1.75	73.1756097560976	United Kingdom	United Kingdom	1978	Europe & Central Asia (all income levels)	#C49A00
5.67305574441962	#C49A00	1.86	73.2756097560976	United Kingdom	United Kingdom	1979	Europe & Central Asia (all income levels)	#C49A00
5.67525153507113	#C49A00	1.89	73.6756097560976	United Kingdom	United Kingdom	1980	Europe & Central Asia (all income levels)	#C49A00
5.67589153252636	#C49A00	1.81	74.0268292682927	United Kingdom	United Kingdom	1981	Europe & Central Asia (all income levels)	#C49A00
5.67523277039885	#C49A00	1.78	74.1780487804878	United Kingdom	United Kingdom	1982	Europe & Central Asia (all income levels)	#C49A00
5.67585952387998	#C49A00	1.77	74.3780487804878	United Kingdom	United Kingdom	1983	Europe & Central Asia (all income levels)	#C49A00
5.67876963788911	#C49A00	1.77	74.7780487804878	United Kingdom	United Kingdom	1984	Europe & Central Asia (all income levels)	#C49A00
5.68294683031088	#C49A00	1.8	74.6292682926829	United Kingdom	United Kingdom	1985	Europe & Central Asia (all income levels)	#C49A00
5.68721466438948	#C49A00	1.78	74.9292682926829	United Kingdom	United Kingdom	1986	Europe & Central Asia (all income levels)	#C49A00
5.69113724117326	#C49A00	1.82	75.280487804878	United Kingdom	United Kingdom	1987	Europe & Central Asia (all income levels)	#C49A00
5.6952381675531	#C49A00	1.83	75.3804878048781	United Kingdom	United Kingdom	1988	Europe & Central Asia (all income levels)	#C49A00
5.7000512244385	#C49A00	1.8	75.5829268292683	United Kingdom	United Kingdom	1989	Europe & Central Asia (all income levels)	#C49A00
5.7055860658781	#C49A00	1.83	75.8804878048781	United Kingdom	United Kingdom	1990	Europe & Central Asia (all income levels)	#C49A00
5.71132065037333	#C49A00	1.82	76.0829268292683	United Kingdom	United Kingdom	1991	Europe & Central Asia (all income levels)	#C49A00
5.71634270277113	#C49A00	1.79	76.4341463414634	United Kingdom	United Kingdom	1992	Europe & Central Asia (all income levels)	#C49A00
5.72080058608336	#C49A00	1.82	76.3853658536585	United Kingdom	United Kingdom	1993	Europe & Central Asia (all income levels)	#C49A00
5.7255402807793	#C49A00	1.74	76.8853658536585	United Kingdom	United Kingdom	1994	Europe & Central Asia (all income levels)	#C49A00
5.73047181610141	#C49A00	1.71	76.8365853658537	United Kingdom	United Kingdom	1995	Europe & Central Asia (all income levels)	#C49A00
5.73522457373078	#C49A00	1.72	77.0878048780488	United Kingdom	United Kingdom	1996	Europe & Central Asia (all income levels)	#C49A00
5.74003812358964	#C49A00	1.72	77.2109756097561	United Kingdom	United Kingdom	1997	Europe & Central Asia (all income levels)	#C49A00
5.74549184467203	#C49A00	1.71	77.190243902439	United Kingdom	United Kingdom	1998	Europe & Central Asia (all income levels)	#C49A00
5.75174135380721	#C49A00	1.68	77.390243902439	United Kingdom	United Kingdom	1999	Europe & Central Asia (all income levels)	#C49A00
5.75845033574287	#C49A00	1.64	77.7414634146342	United Kingdom	United Kingdom	2000	Europe & Central Asia (all income levels)	#C49A00
5.76531931237135	#C49A00	1.63	77.9926829268293	United Kingdom	United Kingdom	2001	Europe & Central Asia (all income levels)	#C49A00
5.77225218497683	#C49A00	1.64	78.1439024390244	United Kingdom	United Kingdom	2002	Europe & Central Asia (all income levels)	#C49A00
5.77988955343159	#C49A00	1.71	78.4463414634146	United Kingdom	United Kingdom	2003	Europe & Central Asia (all income levels)	#C49A00
5.78944767733981	#C49A00	1.77	78.7463414634146	United Kingdom	United Kingdom	2004	Europe & Central Asia (all income levels)	#C49A00
5.80071253748054	#C49A00	1.78	79.0487804878049	United Kingdom	United Kingdom	2005	Europe & Central Asia (all income levels)	#C49A00
5.81241238838135	#C49A00	1.84	79.2487804878049	United Kingdom	United Kingdom	2006	Europe & Central Asia (all income levels)	#C49A00
5.82469401505087	#C49A00	1.9	79.4487804878049	United Kingdom	United Kingdom	2007	Europe & Central Asia (all income levels)	#C49A00
5.83743190852054	#C49A00	1.96	79.6	United Kingdom	United Kingdom	2008	Europe & Central Asia (all income levels)	#C49A00
5.85045891435874	#C49A00	1.94	80.0512195121951	United Kingdom	United Kingdom	2009	Europe & Central Asia (all income levels)	#C49A00
5.86476563015304	#C49A00	1.98	80.4024390243902	United Kingdom	United Kingdom	2010	Europe & Central Asia (all income levels)	#C49A00
5.87967332461003	#C49A00	1.98	80.7536585365854	United Kingdom	United Kingdom	2011	Europe & Central Asia (all income levels)	#C49A00
2.1432800626248	#53B400	6.743	63.1079268292683	Grenada	Grenada	1960	Latin America & Caribbean (all income levels)	#53B400
2.14444640751376	#53B400	6.627	63.2096341463415	Grenada	Grenada	1961	Latin America & Caribbean (all income levels)	#53B400
2.14540970319592	#53B400	6.442	63.3108292682927	Grenada	Grenada	1962	Latin America & Caribbean (all income levels)	#53B400
2.14617478456532	#53B400	6.196	63.4125365853659	Grenada	Grenada	1963	Latin America & Caribbean (all income levels)	#53B400
2.1467578286072	#53B400	5.906	63.5132195121951	Grenada	Grenada	1964	Latin America & Caribbean (all income levels)	#53B400
2.14717648350181	#53B400	5.597	63.6144146341464	Grenada	Grenada	1965	Latin America & Caribbean (all income levels)	#53B400
2.14741994640847	#53B400	5.3	63.7150975609756	Grenada	Grenada	1966	Latin America & Caribbean (all income levels)	#53B400
2.1474882717018	#53B400	5.04	63.8157804878049	Grenada	Grenada	1967	Latin America & Caribbean (all income levels)	#53B400
2.14741750563373	#53B400	4.835	63.9164390243903	Grenada	Grenada	1968	Latin America & Caribbean (all income levels)	#53B400
2.14726039744126	#53B400	4.69	64.0171219512195	Grenada	Grenada	1969	Latin America & Caribbean (all income levels)	#53B400
2.14705500869754	#53B400	4.604	64.1178048780488	Grenada	Grenada	1970	Latin America & Caribbean (all income levels)	#53B400
2.14685096617335	#53B400	4.561	64.218	Grenada	Grenada	1971	Latin America & Caribbean (all income levels)	#53B400
2.1466523647608	#53B400	4.537	64.3186829268293	Grenada	Grenada	1972	Latin America & Caribbean (all income levels)	#53B400
2.14640025236114	#53B400	4.512	64.4183902439025	Grenada	Grenada	1973	Latin America & Caribbean (all income levels)	#53B400
2.14600812497024	#53B400	4.479	64.5185853658537	Grenada	Grenada	1974	Latin America & Caribbean (all income levels)	#53B400
2.14543362136829	#53B400	4.436	64.6137804878049	Grenada	Grenada	1975	Latin America & Caribbean (all income levels)	#53B400
2.1445916427928	#53B400	4.385	64.6989024390244	Grenada	Grenada	1976	Latin America & Caribbean (all income levels)	#53B400
2.14355269532516	#53B400	4.337	64.7744878048781	Grenada	Grenada	1977	Latin America & Caribbean (all income levels)	#53B400
2.14261638554815	#53B400	4.299	64.8455365853659	Grenada	Grenada	1978	Latin America & Caribbean (all income levels)	#53B400
2.14219611341422	#53B400	4.269	64.9200975609756	Grenada	Grenada	1979	Latin America & Caribbean (all income levels)	#53B400
2.14256086955099	#53B400	4.251	65.0093170731707	Grenada	Grenada	1980	Latin America & Caribbean (all income levels)	#53B400
2.14387650508364	#53B400	4.244	65.1253170731707	Grenada	Grenada	1981	Latin America & Caribbean (all income levels)	#53B400
2.14595882954192	#53B400	4.243	65.2791707317073	Grenada	Grenada	1982	Latin America & Caribbean (all income levels)	#53B400
2.14831461568445	#53B400	4.245	65.4833658536585	Grenada	Grenada	1983	Latin America & Caribbean (all income levels)	#53B400
2.15028999776272	#53B400	4.243	65.7467804878049	Grenada	Grenada	1984	Latin America & Caribbean (all income levels)	#53B400
2.15145620944551	#53B400	4.231	66.0871707317073	Grenada	Grenada	1985	Latin America & Caribbean (all income levels)	#53B400
2.15164535616576	#53B400	4.2	66.5171951219512	Grenada	Grenada	1986	Latin America & Caribbean (all income levels)	#53B400
2.15103909406726	#53B400	4.146	67.0341463414634	Grenada	Grenada	1987	Latin America & Caribbean (all income levels)	#53B400
2.14998883190924	#53B400	4.068	67.6214146341463	Grenada	Grenada	1988	Latin America & Caribbean (all income levels)	#53B400
2.14903260044065	#53B400	3.966	68.2620731707317	Grenada	Grenada	1989	Latin America & Caribbean (all income levels)	#53B400
2.14856105745568	#53B400	3.842	68.9273658536586	Grenada	Grenada	1990	Latin America & Caribbean (all income levels)	#53B400
2.14869743457987	#53B400	3.701	69.5831951219512	Grenada	Grenada	1991	Latin America & Caribbean (all income levels)	#53B400
2.14929794202375	#53B400	3.551	70.2019268292683	Grenada	Grenada	1992	Latin America & Caribbean (all income levels)	#53B400
2.15017982675626	#53B400	3.401	70.7642926829268	Grenada	Grenada	1993	Latin America & Caribbean (all income levels)	#53B400
2.15105656303701	#53B400	3.254	71.2583170731707	Grenada	Grenada	1994	Latin America & Caribbean (all income levels)	#53B400
2.15172996050323	#53B400	3.116	71.6853658536585	Grenada	Grenada	1995	Latin America & Caribbean (all income levels)	#53B400
2.15215858263933	#53B400	2.988	72.0596829268293	Grenada	Grenada	1996	Latin America & Caribbean (all income levels)	#53B400
2.15241769546862	#53B400	2.87	72.4058780487805	Grenada	Grenada	1997	Latin America & Caribbean (all income levels)	#53B400
2.15255691452174	#53B400	2.762	72.7436829268293	Grenada	Grenada	1998	Latin America & Caribbean (all income levels)	#53B400
2.15266615574068	#53B400	2.666	73.0774634146342	Grenada	Grenada	1999	Latin America & Caribbean (all income levels)	#53B400
2.15280671824105	#53B400	2.582	73.4077073170732	Grenada	Grenada	2000	Latin America & Caribbean (all income levels)	#53B400
2.15298635571175	#53B400	2.512	73.727	Grenada	Grenada	2001	Latin America & Caribbean (all income levels)	#53B400
2.1531822259629	#53B400	2.455	74.026512195122	Grenada	Grenada	2002	Latin America & Caribbean (all income levels)	#53B400
2.1533934849115	#53B400	2.41	74.2989512195122	Grenada	Grenada	2003	Latin America & Caribbean (all income levels)	#53B400
2.15361694604414	#53B400	2.374	74.5443414634146	Grenada	Grenada	2004	Latin America & Caribbean (all income levels)	#53B400
2.15384787870895	#53B400	2.345	74.7642682926829	Grenada	Grenada	2005	Latin America & Caribbean (all income levels)	#53B400
2.15408858445401	#53B400	2.322	74.962756097561	Grenada	Grenada	2006	Latin America & Caribbean (all income levels)	#53B400
2.15434212596823	#53B400	2.301	75.146756097561	Grenada	Grenada	2007	Latin America & Caribbean (all income levels)	#53B400
2.15461076735824	#53B400	2.28	75.3217804878049	Grenada	Grenada	2008	Latin America & Caribbean (all income levels)	#53B400
2.15489288140078	#53B400	2.258	75.4923414634146	Grenada	Grenada	2009	Latin America & Caribbean (all income levels)	#53B400
2.15518762176065	#53B400	2.235	75.6604390243903	Grenada	Grenada	2010	Latin America & Caribbean (all income levels)	#53B400
2.15549414530169	#53B400	2.21	75.8270731707317	Grenada	Grenada	2011	Latin America & Caribbean (all income levels)	#53B400
2.93459624074353	#C49A00	2.964	63.4277073170732	Georgia	Georgia	1960	Europe & Central Asia (all income levels)	#C49A00
2.94201009270235	#C49A00	2.965	63.8277073170732	Georgia	Georgia	1961	Europe & Central Asia (all income levels)	#C49A00
2.94920179932715	#C49A00	2.95	64.2297073170732	Georgia	Georgia	1962	Europe & Central Asia (all income levels)	#C49A00
2.95622654606404	#C49A00	2.915	64.6337073170732	Georgia	Georgia	1963	Europe & Central Asia (all income levels)	#C49A00
2.96300080753886	#C49A00	2.864	65.0357073170732	Georgia	Georgia	1964	Europe & Central Asia (all income levels)	#C49A00
2.96936900051857	#C49A00	2.801	65.4297073170732	Georgia	Georgia	1965	Europe & Central Asia (all income levels)	#C49A00
2.97493318948067	#C49A00	2.737	65.8107073170732	Georgia	Georgia	1966	Europe & Central Asia (all income levels)	#C49A00
2.97973155768701	#C49A00	2.68	66.1737073170732	Georgia	Georgia	1967	Europe & Central Asia (all income levels)	#C49A00
2.98418974055211	#C49A00	2.637	66.5167073170732	Georgia	Georgia	1968	Europe & Central Asia (all income levels)	#C49A00
2.98880978028646	#C49A00	2.609	66.8397073170732	Georgia	Georgia	1969	Europe & Central Asia (all income levels)	#C49A00
2.97506850474502	#C49A00	2.595	67.1497073170732	Georgia	Georgia	1970	Europe & Central Asia (all income levels)	#C49A00
2.98017217022952	#C49A00	2.588	67.4566829268293	Georgia	Georgia	1971	Europe & Central Asia (all income levels)	#C49A00
3.00385728073467	#C49A00	2.579	67.7671707317073	Georgia	Georgia	1972	Europe & Central Asia (all income levels)	#C49A00
3.00829205811202	#C49A00	2.563	68.0801463414634	Georgia	Georgia	1973	Europe & Central Asia (all income levels)	#C49A00
3.01268372820242	#C49A00	2.537	68.3911219512195	Georgia	Georgia	1974	Europe & Central Asia (all income levels)	#C49A00
3.01643122874103	#C49A00	2.502	68.6816097560976	Georgia	Georgia	1975	Europe & Central Asia (all income levels)	#C49A00
